MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
274,13/06/2020,Espanol,2,Local,Alaves,Victoria,Victoria,1,9,2,16,4,0,19-20
274,13/06/2020,Alaves,0,Visitante,Espanol,Derrota,Derrota,0,0,1,19,3,1,19-20
275,13/06/2020,Celta,0,Local,Villarreal,Derrota,Empate,0,0,2,5,1,0,19-20
275,13/06/2020,Villarreal,1,Visitante,Celta,Victoria,Empate,0,4,8,20,1,0,19-20
276,13/06/2020,Leganes,1,Local,Valladolid,Derrota,Derrota,0,2,2,21,2,0,19-20
276,13/06/2020,Valladolid,2,Visitante,Leganes,Victoria,Victoria,1,2,1,20,4,0,19-20
277,13/06/2020,Mallorca,0,Local,Barcelona,Derrota,Derrota,0,3,9,16,1,0,19-20
277,13/06/2020,Barcelona,4,Visitante,Mallorca,Victoria,Victoria,2,7,3,5,2,0,19-20
278,14/06/2020,Ath Bilbao,1,Local,Ath Madrid,Empate,Empate,1,3,5,10,3,0,19-20
278,14/06/2020,Ath Madrid,1,Visitante,Ath Bilbao,Empate,Empate,1,2,7,9,0,0,19-20
279,14/06/2020,Real Madrid,3,Local,Eibar,Victoria,Victoria,3,5,3,11,1,0,19-20
279,14/06/2020,Eibar,1,Visitante,Real Madrid,Derrota,Derrota,0,5,3,12,1,0,19-20
280,14/06/2020,Sociedad,1,Local,Osasuna,Empate,Derrota,0,4,1,5,1,0,19-20
280,14/06/2020,Osasuna,1,Visitante,Sociedad,Empate,Victoria,1,1,6,12,3,0,19-20
281,15/06/2020,Levante,1,Local,Sevilla,Empate,Empate,0,5,5,12,1,0,19-20
281,15/06/2020,Sevilla,1,Visitante,Levante,Empate,Empate,0,4,6,10,1,0,19-20
282,15/06/2020,Betis,2,Local,Granada,Empate,Derrota,0,6,11,13,2,0,19-20
282,15/06/2020,Granada,2,Visitante,Betis,Empate,Victoria,1,5,2,18,4,0,19-20
283,16/06/2020,Getafe,0,Local,Espanol,Empate,Empate,0,4,5,15,3,0,19-20
283,16/06/2020,Espanol,0,Visitante,Getafe,Empate,Empate,0,3,5,9,2,1,19-20
284,16/06/2020,Villarreal,1,Local,Mallorca,Victoria,Victoria,1,4,2,16,3,0,19-20
284,16/06/2020,Mallorca,0,Visitante,Villarreal,Derrota,Derrota,0,5,6,10,4,0,19-20
285,16/06/2020,Barcelona,2,Local,Leganes,Victoria,Victoria,1,5,3,16,5,0,19-20
285,16/06/2020,Leganes,0,Visitante,Barcelona,Derrota,Derrota,0,2,2,16,3,0,19-20
286,17/06/2020,Eibar,2,Local,Ath Bilbao,Empate,Empate,1,6,8,10,3,0,19-20
286,17/06/2020,Ath Bilbao,2,Visitante,Eibar,Empate,Empate,1,3,3,11,2,0,19-20
287,17/06/2020,Valladolid,0,Local,Celta,Empate,Empate,0,1,5,18,3,0,19-20
287,17/06/2020,Celta,0,Visitante,Valladolid,Empate,Empate,0,4,8,15,3,0,19-20
288,17/06/2020,Osasuna,0,Local,Ath Madrid,Derrota,Derrota,0,3,3,12,3,0,19-20
288,17/06/2020,Ath Madrid,5,Visitante,Osasuna,Victoria,Victoria,1,6,2,8,3,0,19-20
289,18/06/2020,Alaves,2,Local,Sociedad,Victoria,Empate,0,7,5,21,3,1,19-20
289,18/06/2020,Sociedad,0,Visitante,Alaves,Derrota,Empate,0,1,6,11,4,1,19-20
290,18/06/2020,Real Madrid,3,Local,Valencia,Victoria,Empate,0,14,8,12,0,0,19-20
290,18/06/2020,Valencia,0,Visitante,Real Madrid,Derrota,Empate,0,2,2,11,2,1,19-20
