MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
78,23/10/11,Getafe,0,Visitante,Sociedad,Empate,Empate,0,2,5,11,1,0,11-12
79,23/10/11,Valencia,1,Local,Ath Bilbao,Empate,Empate,0,3,9,20,3,0,11-12
79,23/10/11,Ath Bilbao,1,Visitante,Valencia,Empate,Empate,0,3,4,20,4,0,11-12
80,23/10/11,Villarreal,0,Local,Levante,Derrota,Derrota,0,5,4,7,2,0,11-12
80,23/10/11,Levante,3,Visitante,Villarreal,Victoria,Victoria,2,3,4,8,1,0,11-12
81,25/10/11,Granada,0,Local,Barcelona,Derrota,Derrota,0,0,2,14,3,2,11-12
81,25/10/11,Barcelona,1,Visitante,Granada,Victoria,Victoria,1,7,10,9,4,0,11-12
82,25/10/11,Sevilla,2,Local,Santander,Empate,Victoria,1,11,14,8,1,0,11-12
82,25/10/11,Santander,2,Visitante,Sevilla,Empate,Derrota,0,5,0,19,3,0,11-12
83,26/10/11,Getafe,2,Local,Osasuna,Empate,Derrota,0,4,4,12,2,0,11-12
83,26/10/11,Osasuna,2,Visitante,Getafe,Empate,Victoria,1,3,3,19,3,0,11-12
84,26/10/11,Levante,3,Local,Sociedad,Victoria,Derrota,0,4,6,12,3,1,11-12
84,26/10/11,Sociedad,2,Visitante,Levante,Derrota,Victoria,1,5,6,16,1,0,11-12
85,26/10/11,Mallorca,1,Local,Sp Gijon,Derrota,Victoria,1,5,6,15,4,0,11-12
85,26/10/11,Sp Gijon,2,Visitante,Mallorca,Victoria,Derrota,0,2,5,12,4,0,11-12
86,26/10/11,Real Madrid,3,Local,Villarreal,Victoria,Victoria,3,6,4,15,2,0,11-12
86,26/10/11,Villarreal,0,Visitante,Real Madrid,Derrota,Derrota,0,3,5,12,3,0,11-12
87,26/10/11,Vallecano,2,Local,Malaga,Victoria,Victoria,1,6,6,13,2,0,11-12
87,26/10/11,Malaga,0,Visitante,Vallecano,Derrota,Derrota,0,0,4,10,3,1,11-12
88,26/10/11,Zaragoza,0,Local,Valencia,Derrota,Empate,0,0,1,20,3,0,11-12
88,26/10/11,Valencia,1,Visitante,Zaragoza,Victoria,Empate,0,4,9,16,4,0,11-12
89,27/10/11,Ath Bilbao,3,Local,Ath Madrid,Victoria,Empate,0,4,10,9,3,0,11-12
89,27/10/11,Ath Madrid,0,Visitante,Ath Bilbao,Derrota,Empate,0,4,8,21,5,0,11-12
90,27/10/11,Espanol,1,Local,Betis,Victoria,Empate,0,5,5,9,5,0,11-12
90,27/10/11,Betis,0,Visitante,Espanol,Derrota,Empate,0,5,8,10,2,0,11-12
91,29/10/11,Barcelona,5,Local,Mallorca,Victoria,Victoria,3,10,9,11,1,0,11-12
91,29/10/11,Mallorca,0,Visitante,Barcelona,Derrota,Derrota,0,0,1,16,2,0,11-12
92,29/10/11,Sociedad,0,Local,Real Madrid,Derrota,Derrota,0,3,3,18,5,0,11-12
92,29/10/11,Real Madrid,1,Visitante,Sociedad,Victoria,Victoria,1,6,5,18,2,0,11-12
93,29/10/11,Valencia,3,Local,Getafe,Victoria,Victoria,2,5,5,20,2,0,11-12
93,29/10/11,Getafe,1,Visitante,Valencia,Derrota,Derrota,1,3,3,13,2,0,11-12
94,29/10/11,Villarreal,2,Local,Vallecano,Victoria,Victoria,1,5,5,14,3,0,11-12
94,29/10/11,Vallecano,0,Visitante,Villarreal,Derrota,Derrota,0,1,2,11,5,0,11-12
95,30/10/11,Ath Madrid,3,Local,Zaragoza,Victoria,Victoria,2,7,5,18,3,0,11-12
95,30/10/11,Zaragoza,1,Visitante,Ath Madrid,Derrota,Derrota,0,4,4,12,3,0,11-12
96,30/10/11,Malaga,2,Local,Espanol,Victoria,Empate,1,8,9,12,0,0,11-12
96,30/10/11,Espanol,1,Visitante,Malaga,Derrota,Empate,1,3,3,21,5,0,11-12
97,30/10/11,Osasuna,2,Local,Levante,Victoria,Victoria,2,5,5,13,1,1,11-12
97,30/10/11,Levante,0,Visitante,Osasuna,Derrota,Derrota,0,1,5,13,3,0,11-12
98,30/10/11,Santander,1,Local,Betis,Victoria,Empate,0,2,8,21,4,0,11-12
98,30/10/11,Betis,0,Visitante,Santander,Derrota,Empate,0,5,7,12,1,0,11-12
99,30/10/11,Sp Gijon,1,Local,Ath Bilbao,Empate,Empate,0,4,2,9,1,0,11-12
99,30/10/11,Ath Bilbao,1,Visitante,Sp Gijon,Empate,Empate,0,3,5,21,3,0,11-12
100,31/10/11,Sevilla,1,Local,Granada,Derrota,Victoria,1,13,4,7,1,0,11-12
100,31/10/11,Granada,2,Visitante,Sevilla,Victoria,Derrota,0,4,7,12,1,0,11-12
101,05/11/11,Betis,0,Local,Malaga,Empate,Empate,0,0,2,16,2,0,11-12
101,05/11/11,Malaga,0,Visitante,Betis,Empate,Empate,0,4,7,19,1,0,11-12
102,05/11/11,Levante,0,Local,Valencia,Derrota,Derrota,0,3,9,13,6,0,11-12
102,05/11/11,Valencia,2,Visitante,Levante,Victoria,Victoria,1,3,5,19,3,0,11-12
103,05/11/11,Mallorca,0,Local,Sevilla,Empate,Empate,0,5,9,20,5,0,11-12
103,05/11/11,Sevilla,0,Visitante,Mallorca,Empate,Empate,0,1,8,6,2,0,11-12
104,06/11/11,Ath Bilbao,2,Local,Barcelona,Empate,Empate,1,4,3,26,3,1,11-12
104,06/11/11,Barcelona,2,Visitante,Ath Bilbao,Empate,Empate,1,9,5,12,1,0,11-12
105,06/11/11,Espanol,0,Local,Villarreal,Empate,Empate,0,2,7,14,1,1,11-12
105,06/11/11,Villarreal,0,Visitante,Espanol,Empate,Empate,0,1,2,9,3,0,11-12
106,06/11/11,Getafe,3,Local,Ath Madrid,Victoria,Empate,1,5,4,17,5,1,11-12
106,06/11/11,Ath Madrid,2,Visitante,Getafe,Derrota,Empate,1,6,5,19,6,0,11-12
107,06/11/11,Granada,0,Local,Santander,Empate,Empate,0,3,5,13,4,0,11-12
107,06/11/11,Santander,0,Visitante,Granada,Empate,Empate,0,2,5,20,5,1,11-12
108,06/11/11,Real Madrid,7,Local,Osasuna,Victoria,Victoria,3,11,6,9,0,0,11-12
108,06/11/11,Osasuna,1,Visitante,Real Madrid,Derrota,Derrota,1,2,1,13,1,1,11-12
109,06/11/11,Vallecano,4,Local,Sociedad,Victoria,Victoria,1,9,5,24,1,0,11-12
109,06/11/11,Sociedad,0,Visitante,Vallecano,Derrota,Derrota,0,3,2,9,1,1,11-12
110,06/11/11,Zaragoza,2,Local,Sp Gijon,Empate,Derrota,1,7,5,15,4,0,11-12
110,06/11/11,Sp Gijon,2,Visitante,Zaragoza,Empate,Victoria,2,2,3,17,2,0,11-12
111,19/11/11,Barcelona,4,Local,Zaragoza,Victoria,Victoria,2,11,6,20,2,0,11-12
111,19/11/11,Zaragoza,0,Visitante,Barcelona,Derrota,Derrota,0,0,1,17,3,0,11-12
112,19/11/11,Valencia,2,Local,Real Madrid,Derrota,Derrota,0,5,5,22,3,0,11-12
112,19/11/11,Real Madrid,3,Visitante,Valencia,Victoria,Victoria,1,4,2,19,7,0,11-12
113,19/11/11,Villarreal,1,Local,Betis,Victoria,Victoria,1,5,3,17,5,0,11-12
113,19/11/11,Betis,0,Visitante,Villarreal,Derrota,Derrota,0,4,5,24,2,0,11-12
114,20/11/11,Ath Madrid,3,Local,Levante,Victoria,Empate,0,13,7,18,4,0,11-12
114,20/11/11,Levante,2,Visitante,Ath Madrid,Derrota,Empate,0,5,2,9,2,0,11-12
115,20/11/11,Osasuna,0,Local,Vallecano,Empate,Empate,0,5,6,17,3,0,11-12
115,20/11/11,Vallecano,0,Visitante,Osasuna,Empate,Empate,0,2,5,14,5,0,11-12
116,20/11/11,Sevilla,1,Local,Ath Bilbao,Derrota,Empate,1,5,1,13,2,0,11-12
116,20/11/11,Ath Bilbao,2,Visitante,Sevilla,Victoria,Empate,1,5,6,9,2,0,11-12
117,20/11/11,Sociedad,0,Local,Espanol,Empate,Empate,0,1,7,15,4,0,11-12
117,20/11/11,Espanol,0,Visitante,Sociedad,Empate,Empate,0,5,6,10,1,0,11-12
118,20/11/11,Sp Gijon,2,Local,Getafe,Victoria,Empate,1,8,8,12,3,0,11-12
118,20/11/11,Getafe,1,Visitante,Sp Gijon,Derrota,Empate,1,1,1,22,8,1,11-12
119,21/11/11,Santander,1,Local,Malaga,Derrota,Empate,0,4,5,16,3,0,11-12
119,21/11/11,Malaga,3,Visitante,Santander,Victoria,Empate,0,7,8,8,2,0,11-12
120,26/11/11,Getafe,1,Local,Barcelona,Victoria,Empate,0,1,2,16,4,0,11-12
120,26/11/11,Barcelona,0,Visitante,Getafe,Derrota,Empate,0,7,13,6,2,0,11-12
121,26/11/11,Real Madrid,4,Local,Ath Madrid,Victoria,Empate,1,7,2,8,1,0,11-12
121,26/11/11,Ath Madrid,1,Visitante,Real Madrid,Derrota,Empate,1,1,2,25,5,2,11-12
122,26/11/11,Vallecano,1,Local,Valencia,Derrota,Derrota,0,3,9,14,2,0,11-12
122,26/11/11,Valencia,2,Visitante,Vallecano,Victoria,Victoria,1,3,3,16,4,0,11-12
123,27/11/11,Ath Bilbao,0,Local,Granada,Derrota,Derrota,0,4,8,11,2,0,11-12
123,27/11/11,Granada,1,Visitante,Ath Bilbao,Victoria,Victoria,1,5,3,15,4,0,11-12
124,27/11/11,Betis,2,Local,Sociedad,Derrota,Empate,0,5,7,20,3,0,11-12
124,27/11/11,Sociedad,3,Visitante,Betis,Victoria,Empate,0,7,4,8,3,0,11-12
125,27/11/11,Espanol,1,Local,Osasuna,Derrota,Derrota,0,3,7,14,4,0,11-12
125,27/11/11,Osasuna,2,Visitante,Espanol,Victoria,Victoria,1,3,1,14,4,1,11-12
126,27/11/11,Levante,4,Local,Sp Gijon,Victoria,Victoria,1,6,8,16,3,0,11-12
126,27/11/11,Sp Gijon,0,Visitante,Levante,Derrota,Derrota,0,3,6,10,2,0,11-12
127,27/11/11,Mallorca,2,Local,Santander,Victoria,Victoria,1,6,5,27,3,1,11-12
127,27/11/11,Santander,1,Visitante,Mallorca,Derrota,Derrota,0,4,9,20,2,0,11-12
128,27/11/11,Zaragoza,0,Local,Sevilla,Derrota,Derrota,0,2,11,20,5,1,11-12
128,27/11/11,Sevilla,1,Visitante,Zaragoza,Victoria,Victoria,1,7,8,15,2,0,11-12
129,28/11/11,Malaga,2,Local,Villarreal,Victoria,Victoria,2,5,5,9,2,1,11-12
129,28/11/11,Villarreal,1,Visitante,Malaga,Derrota,Derrota,1,8,3,18,3,0,11-12
130,29/11/11,Barcelona,4,Local,Vallecano,Victoria,Victoria,3,6,5,9,2,0,11-12
130,29/11/11,Vallecano,0,Visitante,Barcelona,Derrota,Derrota,0,4,2,16,3,0,11-12
131,03/12/11,Barcelona,5,Local,Levante,Victoria,Victoria,3,9,10,12,2,0,11-12
131,03/12/11,Levante,0,Visitante,Barcelona,Derrota,Derrota,0,3,4,10,3,0,11-12
132,03/12/11,Santander,1,Local,Villarreal,Victoria,Victoria,1,1,4,24,2,0,11-12
132,03/12/11,Villarreal,0,Visitante,Santander,Derrota,Derrota,0,2,3,18,3,0,11-12
133,03/12/11,Sp Gijon,0,Local,Real Madrid,Derrota,Derrota,0,5,2,18,4,1,11-12
133,03/12/11,Real Madrid,3,Visitante,Sp Gijon,Victoria,Victoria,1,7,8,12,3,0,11-12
134,03/12/11,Valencia,2,Local,Espanol,Victoria,Victoria,1,5,9,25,6,0,11-12
